"","online_order","reservations","ratings","votes","two_meal_cost","city","phone_count","favorite_count","menu_listed","grouped_cuisine_Asian","grouped_cuisine_Drinks","grouped_cuisine_European","grouped_cuisine_Western","grouped_cuisine_Vegetarian","grouped_cuisine_Other","grouped_cuisine_Eastern_Indian","grouped_cuisine_Middle_East","grouped_cuisine_North_Indian","grouped_cuisine_Souhtern_Indian","grouped_cuisine_Western_Indian","restaurant_type_Cafe_Tea","restaurant_type_Dessert_Parlor","restaurant_type_Fine_Dining","restaurant_type_Quick_Bites","restaurant_type_Bar","restaurant_type_Delivery","food_list_type_Unkown","food_list_type_Sheet_Shop","food_list_type_Takeaway","food_list_type_Bars"
"163",1,0,3.1,13,350,"MG Road",2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"164",1,0,3.4,14,200,"Sarjapur Road",2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"165",1,0,3.2,25,350,"New BEL Road",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"166",0,0,3.3,8,500,"BTM",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"167",0,0,3.3,8,500,"Koramangala 4th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"168",0,0,3.4,22,400,"Basavanagudi",2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"169",0,0,3.4,22,500,"Lavelle Road",2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"170",1,0,3.3,10,600,"Rajajinagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"171",1,0,3.4,9,600,"Malleshwaram",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"172",0,0,3,27,400,"Basavanagudi",2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"173",0,0,3,29,400,"Jayanagar",2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"174",0,0,3,30,400,"Jayanagar",2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"175",0,0,3,30,400,"Koramangala 7th Block",2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"176",1,0,3.4,5,150,"Malleshwaram",2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"177",0,0,2.9,55,700,"Kammanahalli",2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"178",0,0,2.9,56,700,"Kammanahalli",2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"179",0,0,1.8,224,1200,"Brigade Road",2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"180",0,0,1.8,224,1200,"Church Street",2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"181",0,0,1.8,225,1200,"Lavelle Road",2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"182",0,0,1.8,225,1200,"MG Road",2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"183",0,0,1.8,225,1200,"Residency Road",2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"184",1,0,3.4,6,400,"Koramangala 6th Block",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"185",1,0,3.4,6,400,"Koramangala 7th Block",2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"186",0,0,2.9,46,250,"Indiranagar",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"187",0,0,2.9,47,250,"Old Airport Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"188",0,0,3,47,250,"Old Airport Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"189",0,0,3.3,4,200,"Church Street",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"190",0,0,3.3,4,200,"Koramangala 4th Block",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"191",0,0,3.3,4,200,"Koramangala 7th Block",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"192",0,0,3.3,4,200,"MG Road",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"193",0,0,3.3,4,200,"Residency Road",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"194",1,0,3.3,4,200,"Brigade Road",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"195",1,0,3.3,4,200,"Church Street",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"196",1,0,3.3,4,200,"Indiranagar",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"197",1,0,3.3,387,800,"Brookefield",2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"198",0,0,3.3,6,700,"Malleshwaram",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"199",0,0,3.4,7,700,"Rajajinagar",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"200",1,0,3.4,6,100,"Banashankari",2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"201",1,0,3.4,6,100,"Basavanagudi",2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"202",1,0,3.4,6,100,"BTM",2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"203",1,0,3.4,6,100,"Jayanagar",2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"204",1,0,3.4,6,100,"JP Nagar",2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"205",1,0,3.4,6,100,"Koramangala 7th Block",2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"206",1,0,3.3,8,250,"HSR",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"207",1,0,3.3,8,250,"Jayanagar",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"208",1,0,3.3,8,250,"Koramangala 4th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"209",1,0,3.3,8,250,"Koramangala 5th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"210",1,0,3.4,10,250,"Koramangala 6th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"211",1,0,3.4,10,250,"Koramangala 7th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"212",0,0,3.2,4,300,"Indiranagar",2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"213",1,0,3.2,6,300,"Old Airport Road",2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"214",0,0,3.3,4,250,"BTM",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"215",1,0,3,148,600,"Marathahalli",2,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"216",1,0,3.3,7,300,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"217",1,0,3.4,6,300,"Brookefield",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"218",0,0,3.3,7,550,"Jayanagar",2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"219",0,0,3.4,7,550,"BTM",2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"220",0,0,3.4,7,550,"Jayanagar",2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"221",0,0,3.4,10,900,"Malleshwaram",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"222",0,0,3.4,10,900,"Rajajinagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"223",0,0,2.7,57,800,"New BEL Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"224",1,0,3.2,27,400,"Kammanahalli",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"225",0,0,3.1,6,250,"Jayanagar",2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"226",0,0,3.1,6,250,"Koramangala 5th Block",2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"227",0,0,3.2,6,250,"BTM",2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"228",0,0,3.2,6,250,"Jayanagar",2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"229",0,0,3.2,6,250,"Koramangala 7th Block",2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"230",0,0,3.2,4,200,"Old Airport Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"231",0,0,3.3,6,150,"Bellandur",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"232",0,0,3.2,4,200,"Kammanahalli",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"233",0,0,3.2,5,450,"Koramangala 4th Block",2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"234",0,0,3.2,13,200,"HSR",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"235",0,0,3.2,13,200,"Koramangala 4th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"236",0,0,3.2,13,200,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"237",0,0,3.2,13,200,"Koramangala 6th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"238",0,0,3.4,18,250,"Koramangala 4th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"239",0,0,3.4,18,250,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"240",0,0,3.4,18,250,"Koramangala 6th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"241",0,0,3.4,18,250,"Koramangala 7th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"242",0,0,3.3,8,150,"Bellandur",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"243",0,0,3.1,9,250,"HSR",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"244",1,0,3.2,24,200,"Malleshwaram",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"245",1,0,3.2,24,200,"New BEL Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"246",0,0,3,11,150,"Bellandur",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"247",0,0,3,11,150,"Sarjapur Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"248",0,0,3.1,10,200,"Indiranagar",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"249",1,0,3.3,13,200,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"250",1,0,3.3,13,200,"Sarjapur Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"251",1,0,3.4,12,200,"Bellandur",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"252",0,0,3.1,6,200,"Old Airport Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"253",0,0,3,9,200,"Marathahalli",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"254",0,0,3,13,200,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"255",0,0,3.1,6,250,"Brigade Road",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"256",0,0,3.1,6,250,"Church Street",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"257",0,0,3.1,6,250,"Frazer Town",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"258",0,0,3.1,6,250,"Kalyan Nagar",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"259",0,0,3.1,6,250,"Kammanahalli",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"260",0,0,3.1,6,250,"Residency Road",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"261",0,0,3.1,7,300,"MG Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"262",0,0,3.1,7,300,"Old Airport Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"263",0,0,3.1,7,300,"Residency Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"264",0,0,3.3,8,100,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"265",0,0,3.3,8,100,"Koramangala 6th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"266",0,0,3.4,7,300,"Marathahalli",2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"267",1,0,3,13,200,"Brookefield",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"268",1,0,3.1,43,200,"Indiranagar",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"269",1,0,3.1,43,200,"Indiranagar",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"270",1,0,3.1,47,200,"Old Airport Road",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"271",1,0,3.2,6,300,"Brigade Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"272",1,0,3.2,6,300,"Indiranagar",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"273",1,0,2.8,227,500,"BTM",2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"274",0,0,3.3,4,300,"Brigade Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"275",0,0,3.3,4,300,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"276",0,0,3.3,5,300,"Residency Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"277",1,0,3.3,18,100,"Koramangala 7th Block",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"278",1,0,3.4,17,100,"Basavanagudi",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"279",1,0,3.4,17,100,"BTM",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"280",1,0,3.4,17,100,"Jayanagar",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"281",1,0,3.4,17,100,"JP Nagar",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"282",0,0,3.2,4,200,"Koramangala 4th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"283",1,0,2.4,48,450,"Frazer Town",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"284",1,0,2.4,48,450,"Kalyan Nagar",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"285",1,0,2.4,48,450,"Kammanahalli",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"286",1,0,2.9,7,600,"Sarjapur Road",2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"287",1,0,3,4,300,"Bellandur",2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"288",1,0,3,7,450,"Kalyan Nagar",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"289",0,0,3.2,6,300,"HSR",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"290",0,0,2.1,342,500,"Marathahalli",2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"291",0,0,2.5,131,500,"Whitefield",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"292",0,0,2.7,77,500,"BTM",2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"293",0,0,2.7,231,350,"Indiranagar",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"294",0,0,2.7,231,350,"MG Road",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"295",0,0,2.8,43,500,"Bellandur",2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"296",0,0,2.8,43,500,"Sarjapur Road",2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"297",1,0,2.7,171,500,"Kalyan Nagar",2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"298",1,0,2.7,171,500,"Kammanahalli",2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"299",1,0,2.7,171,500,"Kammanahalli",2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"300",1,0,3.4,84,300,"Jayanagar",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"301",1,0,3.4,84,300,"Koramangala 4th Block",2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"302",1,0,3.4,84,300,"Koramangala 4th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"303",1,0,3.4,84,300,"Koramangala 5th Block",2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"304",1,0,3.4,84,300,"Koramangala 5th Block",2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"305",1,0,3.4,84,300,"Koramangala 6th Block",2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"306",1,0,3.4,84,300,"Koramangala 6th Block",2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"307",1,0,3.4,84,300,"Koramangala 7th Block",2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"308",0,0,3.1,6,400,"Jayanagar",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"309",0,0,3.1,6,400,"Koramangala 4th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"310",0,0,3.1,6,400,"Koramangala 5th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"311",0,0,3.1,6,400,"Koramangala 6th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"312",0,0,3.1,6,400,"Koramangala 7th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"313",0,0,3.4,24,600,"BTM",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"314",0,0,3.4,24,600,"JP Nagar",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"315",1,0,3.2,4,400,"New BEL Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"316",1,0,3.2,205,500,"Sarjapur Road",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"317",0,0,3.4,5,300,"BTM",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"318",0,0,3.4,5,300,"Jayanagar",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"319",0,0,3.4,6,300,"Jayanagar",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"320",0,0,3.4,6,300,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"321",0,0,3.4,6,300,"Koramangala 6th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"322",0,0,3.4,6,300,"Koramangala 7th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"323",0,0,3.2,4,300,"Jayanagar",2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"324",0,0,3.2,4,300,"Koramangala 7th Block",2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"325",0,0,3.3,6,450,"Banashankari",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"326",0,0,3.3,6,450,"Basavanagudi",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"327",0,0,2.5,58,NA,"Frazer Town",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"328",1,0,3.1,14,300,"JP Nagar",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"329",1,0,3.2,14,300,"Jayanagar",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"330",1,0,3.2,64,250,"BTM",2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"331",1,0,3.2,64,250,"BTM",2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"332",1,0,3.2,64,250,"Jayanagar",2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"333",1,0,3.2,64,250,"Koramangala 4th Block",2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"334",1,0,3.2,64,250,"Koramangala 4th Block",2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"335",1,0,3.2,64,250,"Koramangala 5th Block",2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"336",1,0,3.2,64,250,"Koramangala 5th Block",2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"337",1,0,3.2,64,250,"Koramangala 6th Block",2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"338",1,0,3.2,64,250,"Koramangala 6th Block",2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"339",1,0,3.1,22,300,"Koramangala 4th Block",2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"340",1,0,3.1,22,300,"Koramangala 5th Block",2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"341",1,0,3.2,135,300,"Old Airport Road",2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"342",1,0,3.2,136,300,"Old Airport Road",2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"343",0,0,2.8,60,250,"BTM",2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"344",0,0,3,21,150,"Bellandur",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"345",0,0,3.1,8,250,"Whitefield",2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"346",0,0,3.1,41,250,"Koramangala 6th Block",2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"347",0,0,3.2,9,250,"Koramangala 5th Block",2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"348",0,0,3.3,5,200,"HSR",2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"349",1,0,3.2,56,250,"Bannerghatta Road",2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"350",1,0,3.2,56,250,"BTM",2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"351",1,0,3.3,225,250,"Brookefield",2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"352",1,0,3.3,228,250,"Marathahalli",2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
